,identifier,title,tokensCombined,mainTopic
837,http://arxiv.org/abs/1509.05001,Solving constrained quadratic binary problems via quantum adiabatic   evolution,"['solv', 'constrain', 'quadrat', 'binari', 'problem', 'quantum', 'adiabat', 'evolut', 'quantum', 'adiabat', 'evolut', 'perceiv', 'use', 'binari', 'quadrat', 'program', 'problem', 'priori', 'unconstrain', 'constrain', 'problem', 'common', 'practic', 'relax', 'linear', 'equal', 'constraint', 'penalti', 'term', 'object', 'function', 'howev', 'propos', 'method', 'effici', 'deal', 'inequ', 'constraint', 'use', 'quantum', 'adiabat', 'approach', 'paper', 'give', 'method', 'solv', 'lagrangian', 'dual', 'binari', 'quadrat', 'program', '(bqp)', 'problem', 'presenc', 'inequ', 'constraint', 'employ', 'procedur', 'within', 'branch', 'bound', 'framework', 'constrain', '(cbqp)', 'problem']",3
838,http://arxiv.org/abs/1509.05498,Supervisor Localization of Discrete-Event Systems under Partial   Observation,"['supervisor', 'local', 'discret', 'event', 'system', 'partial', 'observ', 'recent', 'develop', 'supervisor', 'local', 'approach', 'distribut', 'control', 'discret', 'event', 'system', 'essenc', 'alloc', 'monolith', '(global)', 'control', 'action', 'among', 'local', 'control', 'strategi', 'individu', 'agent', 'paper', 'extend', 'supervisor', 'local', 'consid', 'partial', 'observ', 'name', 'event', 'observ', 'specif', 'employ', 'recent', 'propos', 'concept', 'rel', 'observ', 'comput', 'partial', 'observ', 'monolith', 'supervisor', 'design', 'suitabl', 'local', 'procedur', 'decompos', 'supervisor', 'local', 'control', 'result', 'local', 'control', 'observ', 'event', 'caus', 'state', 'chang', 'deal', 'larg', 'scale', 'system', 'combin', 'partial', 'observ', 'supervisor', 'local', 'effici', 'architectur', 'synthesi', 'approach', 'first', 'comput', 'heterarch', 'array', 'partial', 'observ', 'decentr', 'supervisor', 'coordin', 'local', 'supervisor', 'coordin', 'local', 'control']",6
839,http://arxiv.org/abs/1509.05572,Randomised enumeration of small witnesses using a decision oracle,"['randomis', 'enumer', 'small', 'wit', 'use', 'decis', 'oracl', 'mani', 'combinatori', 'problem', 'involv', 'determin', 'whether', 'univers', 'element', 'contain', 'wit', 'consist', 'element', 'specifi', 'properti', 'paper', 'investig', 'relationship', 'decis', 'enumer', 'version', 'problem', 'effici', 'method', 'known', 'transform', 'decis', 'algorithm', 'search', 'procedur', 'find', 'singl', 'wit', 'even', 'find', 'second', 'wit', 'straightforward', 'gener', 'show', 'decis', 'version', 'problem', 'solv', 'time', 'f(k)', 'cdot', 'poly(n)', 'randomis', 'algorithm', 'enumer', 'wit', 'time', 'o(k)', 'cdot', 'f(k)', 'cdot', 'poly(n)', 'cdot', 'total', 'number', 'wit', 'decis', 'version', 'problem', 'solv', 'randomis', 'algorithm', 'return', 'fals', 'neg', 'method', 'allow', 'output', 'list', 'wit', 'given', 'wit', 'includ', 'high', 'probabl', 'enumer', 'algorithm', 'also', 'give', 'rise', 'effici', 'algorithm', 'count', 'total', 'number', 'wit', 'number', 'small']",15
840,http://arxiv.org/abs/1509.05664,Automated Synthesis of Distributed Self-Stabilizing Protocols,"['autom', 'synthesi', 'distribut', 'self', 'stabil', 'protocol', 'paper', 'introduc', 'base', 'method', 'automat', 'synthes', 'distribut', 'self', 'stabil', 'protocol', 'given', 'high', 'level', 'specif', 'network', 'topolog', 'unlik', 'exist', 'approach', 'synthesi', 'algorithm', 'requir', 'explicit', 'descript', 'legitim', 'state', 'techniqu', 'need', 'tempor', 'behavior', 'protocol', 'extend', 'approach', 'synthes', 'ideal', 'stabil', 'protocol', 'everi', 'state', 'legitim', 'also', 'extend', 'techniqu', 'synthes', 'monoton', 'stabil', 'protocol', 'recoveri', 'process', 'execut', 'action', 'propos', 'method', 'fulli', 'implement', 'report', 'success', 'synthesi', 'well', 'known', 'protocol', 'dijkstra', 'token', 'ring', 'self', 'stabil', 'version', 'raymond', 'mutual', 'exclus', 'algorithm', 'ideal', 'stabil', 'leader', 'elect', 'local', 'mutual', 'exclus', 'well', 'monoton', 'stabil', 'maxim', 'independ', 'distribut', 'grundi', 'color']",11
841,http://arxiv.org/abs/1509.05821,New bounds on curve tangencies and orthogonalities,"['bound', 'curv', 'tangenc', 'orthogon', 'establish', 'bound', 'number', 'tangenc', 'orthogon', 'intersect', 'determin', 'arrang', 'curv', 'first', 'given', 'algebra', 'plane', 'curv', 'show', 'point', 'curv', 'tangent', 'particular', 'three', 'curv', 'mutual', 'tangent', 'common', 'point', 'curv', 'curv', 'tangenc', 'second', 'given', 'famili', 'algebra', 'plane', 'curv', 'curv', 'famili', 'show', 'either', 'point', 'curv', 'orthogon', 'famili', 'curv', 'certain', 'special', 'properti', 'obtain', 'bound', 'transform', 'arrang', 'plane', 'curv', 'arrang', 'space', 'curv', 'tangenc', 'orthogonality)', 'origin', 'plane', 'curv', 'correspond', 'intersect', 'space', 'curv', 'bound', 'number', 'intersect', 'correspond', 'space', 'curv', 'case', 'curv', 'curv', 'tangenc', 'polynomi', 'method', 'techniqu', 'reminisc', 'guth', 'katz', 'proof', 'joint', 'theorem', 'case', 'orthogon', 'curv', 'intersect', 'employ', 'bound', 'guth', 'third', 'author', 'control', 'number', 'rich', 'point', 'space', 'curv', 'arrang']",4
842,http://arxiv.org/abs/1509.06191,Product Space Models of Correlation: Between Noise Stability and   Additive Combinatorics,"['product', 'space', 'model', 'correl', 'nois', 'stabil', 'addit', 'combinator', 'common', 'theme', 'research', 'question', 'addit', 'combinator', 'nois', 'stabil', 'studi', 'follow', 'basic', 'question', 'mathcal', 'probabl', 'distribut', 'space', 'omega', 'margin', 'equal', 'underlin', 'ldot', 'underlin', 'ell)', 'underlin', 'ldot', 'random', 'vector', 'everi', 'coordin', 'tupl', 'ldot', 'ell)', 'accord', 'mathcal', 'central', 'question', 'address', 'area', 'exist', 'function', 'mathcal', 'independ', 'everi', 'omega', 'mathrm', 'begin', 'align', 'mathrm', 'left', 'prod', 'right', 'align', 'instanc', 'question', 'includ', 'finit', 'field', 'model', 'version', 'roth', 'szemer', 'theorem', 'well', 'borel', 'result', 'optim', 'nois', 'stabil', 'half', 'space', 'goal', 'paper', 'interpol', 'nois', 'stabil', 'theori', 'finit', 'field', 'addit', 'combinator', 'theori', 'address', 'question', 'gener', 'consid', 'particular', 'settl', 'question', 'mathcal', 'bound', 'correl', 'rho(', 'mathcal', 'condit', 'also', 'character', 'obstruct', 'similar', 'lower', 'bound', 'case', 'differ', 'function', 'part', 'novelti', 'proof', 'combin', 'analyt', 'argument', 'theori', 'influenc', 'hyper', 'contract', 'argument', 'addit', 'combinator']",12
843,http://arxiv.org/abs/1509.06357,Using Contracted Solution Graphs for Solving Reconfiguration Problems,"['use', 'contract', 'solut', 'graph', 'solv', 'reconfigur', 'problem', 'introduc', 'gener', 'set', 'dynam', 'program', 'method', 'solv', 'reconfigur', 'problem', 'method', 'base', 'contract', 'solut', 'graph', 'obtain', 'solut', 'graph', 'perform', 'appropri', 'seri', 'edg', 'contract', 'decreas', 'graph', 'size', 'without', 'lose', 'critic', 'inform', 'need', 'solv', 'reconfigur', 'problem', 'consider', 'gener', 'framework', 'captur', 'approach', 'behind', 'known', 'reconfigur', 'result', 'bonsma', 'hatanaka', 'zhou', 'third', 'exampl', 'appli', 'method', 'follow', 'problem', 'given', 'color', 'alpha', 'beta', 'graph', 'alpha', 'modifi', 'beta', 'recolor', 'vertex', 'time', 'maintain', 'color', 'throughout', 'problem', 'known', 'pspace', 'hard', 'even', 'bipartit', 'planar', 'graph', 'appli', 'method', 'combin', 'thorough', 'exploit', 'graph', 'structur', 'obtain', 'polynomi', 'time', 'algorithm', 'connect', 'chordal', 'graph']",12
844,http://arxiv.org/abs/1509.06559,Shape Aware Matching of Implicit Surfaces based on Thin Shell Energies,"['shape', 'awar', 'match', 'implicit', 'surfac', 'base', 'thin', 'shell', 'energi', 'shape', 'sensit', 'variat', 'approach', 'match', 'surfac', 'consid', 'thin', 'elast', 'shell', 'investig', 'elast', 'function', 'minim', 'take', 'account', 'differ', 'type', 'nonlinear', 'energi', 'membran', 'energi', 'measur', 'rate', 'tangenti', 'distort', 'deform', 'refer', 'shell', 'templat', 'shell', 'bend', 'energi', 'measur', 'bend', 'deform', 'term', 'chang', 'shape', 'oper', 'undeform', 'deform', 'configur', 'variat', 'method', 'appli', 'surfac', 'describ', 'level', 'set', 'mathemat', 'well', 'pose', 'exist', 'proof', 'optim', 'match', 'deform', 'given', 'variat', 'model', 'implement', 'use', 'finit', 'element', 'discret', 'combin', 'narrow', 'band', 'approach', 'effici', 'hierarch', 'grid', 'structur', 'optim', 'regular', 'nonlinear', 'conjug', 'gradient', 'scheme', 'cascad', 'multilevel', 'strategi', 'use', 'featur', 'propos', 'approach', 'studi', 'synthet', 'test', 'case', 'collect', 'geometri', 'process', 'exampl']",14
845,http://arxiv.org/abs/1509.07127,Universal recovery maps and approximate sufficiency of quantum relative   entropy,"['univers', 'recoveri', 'map', 'approxim', 'suffici', 'quantum', 'rel', 'entropi', 'data', 'process', 'inequ', 'state', 'quantum', 'rel', 'entropi', 'state', 'sigma', 'never', 'increas', 'appli', 'quantum', 'channel', 'mathcal', 'state', 'inequ', 'strengthen', 'remaind', 'term', 'form', 'distanc', 'closest', 'recov', 'state', 'mathcal', 'circ', 'mathcal', 'rho)', 'mathcal', 'recoveri', 'properti', 'sigma', 'mathcal', 'circ', 'mathcal', 'sigma)', 'show', 'exist', 'explicit', 'recoveri', 'univers', 'sens', 'depend', 'sigma', 'quantum', 'channel', 'mathcal', 'revers', 'result', 'give', 'altern', 'inform', 'theoret', 'character', 'condit', 'approxim', 'quantum', 'error', 'correct']",5
846,http://arxiv.org/abs/1509.07314,Adaptive-Robust Control of a Class of Uncertain Nonlinear Systems   Utilizing Time-Delayed Input and Position Feedback,"['adapt', 'robust', 'control', 'class', 'uncertain', 'nonlinear', 'system', 'util', 'time', 'delay', 'input', 'posit', 'feedback', 'paper', 'track', 'control', 'problem', 'class', 'euler', 'lagrang', 'system', 'subject', 'unknown', 'uncertainti', 'address', 'adapt', 'robust', 'control', 'strategi', 'christen', 'time', 'delay', 'adapt', 'robust', 'control', '(tarc)', 'present', 'propos', 'control', 'strategi', 'approxim', 'unknown', 'dynam', 'time', 'delay', 'logic', 'switch', 'logic', 'provid', 'robust', 'approxim', 'error', 'novel', 'adapt', 'switch', 'gain', 'contrast', 'convent', 'adapt', 'robust', 'control', 'methodolog', 'requir', 'either', 'nomin', 'model', 'predefin', 'bound', 'uncertainti', 'also', 'propos', 'adapt', 'circumv', 'overestim', 'underestim', 'problem', 'switch', 'gain', 'state', 'deriv', 'propos', 'control', 'estim', 'past', 'data', 'state', 'allevi', 'measur', 'error', 'state', 'deriv', 'avail', 'directli', 'moreov', 'stabil', 'notion', 'time', 'delay', 'control', 'propos', 'turn', 'provid', 'select', 'criterion', 'control', 'gain', 'sampl', 'interv', 'experiment', 'result', 'propos', 'methodolog', 'use', 'nonholonom', 'wheel', 'mobil', 'robot', '(wmr)', 'present', 'improv', 'track', 'accuraci', 'propos', 'control', 'note', 'compar', 'time', 'delay', 'control', 'adapt', 'slide', 'mode', 'control']",1
847,http://arxiv.org/abs/1509.07330,Pricing Policies for Selling Indivisible Storable Goods to Strategic   Consumers,"['price', 'polici', 'sell', 'indivis', 'storabl', 'good', 'strateg', 'consum', 'studi', 'dynam', 'price', 'problem', 'face', 'monopolist', 'retail', 'sell', 'storabl', 'product', 'forward', 'look', 'consum', 'framework', 'major', 'price', 'polici', 'mechanisms)', 'studi', 'literatur', 'preannounc', '(commitment)', 'price', 'polici', 'conting', '(threat', 'histori', 'dependent)', 'price', 'polici', 'analys', 'compar', 'price', 'polici', 'set', 'good', 'purchas', 'along', 'finit', 'time', 'horizon', 'indivis', 'atom', 'quantiti', 'first', 'show', 'given', 'linear', 'storag', 'cost', 'retail', 'comput', 'optim', 'preannounc', 'price', 'polici', 'polynomi', 'time', 'solv', 'dynam', 'program', 'moreov', 'polici', 'show', 'consum', 'need', 'store', 'unit', 'order', 'anticip', 'price', 'rise', 'second', 'conting', 'price', 'polici', 'rather', 'preannounc', 'price', 'mechan', 'price', 'lower', '(ii)', 'retail', 'revenu', 'higher', '(iii)', 'consum', 'surplu', 'higher', 'result', 'surpris', 'three', 'fact', 'complet', 'contrast', 'case', 'retail', 'sell', 'divis', 'storabl', 'good', 'dudin', 'third', 'quantifi', 'exactli', 'much', 'profit', 'conting', 'polici', 'respect', 'preannounc', 'polici', 'specif', 'market', 'consum', 'conting', 'polici', 'produc', 'multipl', 'factor', 'omega(', 'revenu', 'preannounc', 'polici', 'bound', 'tight']",12
848,http://arxiv.org/abs/1509.07417,Deterministic Sparse Suffix Sorting in the Restore Model,"['determinist', 'spars', 'suffix', 'sort', 'restor', 'model', 'given', 'text', 'length', 'propos', 'determinist', 'onlin', 'algorithm', 'comput', 'spars', 'suffix', 'array', 'spars', 'longest', 'common', 'prefix', 'array', 'sqrt', 'time', 'o(m)', 'word', 'space', 'premis', 'space', 'rewrit', 'number', 'suffix', 'sort', '(provid', 'onlin', 'arbitrarily)', 'number', 'charact', 'compar', 'distinguish', 'design', 'suffix']",14
849,http://arxiv.org/abs/1509.07552,Formal Support for Standardizing Protocols with State,"['formal', 'support', 'standard', 'protocol', 'state', 'mani', 'cryptograph', 'protocol', 'design', 'achiev', 'goal', 'use', 'messag', 'pass', 'open', 'network', 'numer', 'tool', 'base', 'well', 'understood', 'foundat', 'exist', 'design', 'analysi', 'protocol', 'reli', 'pure', 'messag', 'pass', 'howev', 'tool', 'encount', 'difficulti', 'face', 'protocol', 'reli', 'local', 'mutabl', 'state', 'coordin', 'sever', 'local', 'session', 'adapt', 'tool', 'cpsa', 'provid', 'autom', 'support', 'reason', 'state', 'ryan', 'envelop', 'protocol', 'exampl', 'demonstr', 'messag', 'pass', 'reason', 'integr', 'state', 'reason', 'yield', 'interest', 'power', 'result', 'keyword', 'protocol', 'analysi', 'tool', 'state', 'protocol', 'pkc']",14
850,http://arxiv.org/abs/1509.07808,A (1+epsilon)-Approximation for Makespan Scheduling with Precedence   Constraints using LP Hierarchies,"['epsilon)', 'approxim', 'makespan', 'schedul', 'preced', 'constraint', 'use', 'hierarchi', 'classic', 'problem', 'schedul', 'unit', 'size', 'job', 'preced', 'order', 'goal', 'find', 'schedul', 'job', 'ident', 'machin', 'minim', 'makespan', 'remain', 'four', 'open', 'problem', 'book', 'garey', 'johnson', 'whether', 'problem', 'mathbf', 'hard', 'prove', 'fix', 'varepsilon', 'hierarchi', 'lift', 'time', 'index', 'slightli', 'super', 'poli', 'logarithm', 'number', 'log(n))', 'theta(', 'round', 'provid', 'varepsilon)', 'approxim', 'exampl', 'sherali', 'adam', 'suffic', 'hierarchi', 'impli', 'algorithm', 'yield', 'varepsilon)', 'approxim', 'time', 'o(r)', 'previous', 'best', 'approxim', 'algorithm', 'guarante', 'frac', 'approxim', 'polynomi', 'time', 'frac', 'algorithm', 'base', 'recurs', 'schedul', 'approach', 'step', 'reduc', 'correl', 'form', 'long', 'chain', 'method', 'add', 'rather', 'short', 'list', 'exampl', 'hierarchi', 'actual', 'use', 'obtain', 'better', 'approxim', 'algorithm']",6
851,http://arxiv.org/abs/1509.08102,Discriminative Learning of the Prototype Set for Nearest Neighbor   Classification,"['discrimin', 'learn', 'prototyp', 'nearest', 'neighbor', 'classif', 'nearest', 'neighbor', 'rule', 'classic', 'essenti', 'classif', 'model', 'particularli', 'problem', 'supervis', 'inform', 'given', 'pairwis', 'dissimilar', 'embed', 'function', 'easili', 'obtain', 'prototyp', 'select', 'provid', 'mean', 'gener', 'improv', 'effici', 'nearest', 'neighbor', 'model', 'mani', 'exist', 'method', 'assum', 'reli', 'analys', 'input', 'vector', 'space', 'paper', 'explor', 'dissimilar', 'base', 'parametr', 'model', 'nearest', 'neighbor', 'rule', 'propos', 'model', 'select', 'nearest', 'prototyp', 'influenc', 'paramet', 'respect', 'prototyp', 'provid', 'formul', 'minim', 'violat', 'extend', 'nearest', 'neighbor', 'rule', 'train', 'tractabl', 'form', 'exploit', 'numer', 'techniqu', 'show', 'minim', 'problem', 'reduc', 'larg', 'margin', 'principl', 'learn', 'demonstr', 'advantag', 'empir', 'comparison', 'prototyp', 'select', 'method']",7
852,http://arxiv.org/abs/1509.08346,UB-ANC Drone: A Flexible Airborne Networking and Communications Testbed,"['drone', 'flexibl', 'airborn', 'network', 'commun', 'testb', 'present', 'univers', 'buffalo', 'airborn', 'network', 'commun', 'testb', 'drone)', 'drone', 'open', 'softwar', 'hardwar', 'platform', 'aim', 'facilit', 'rapid', 'test', 'repeat', 'compar', 'evalu', 'airborn', 'network', 'commun', 'protocol', 'differ', 'layer', 'protocol', 'stack', 'combin', 'quadcopt', 'capabl', 'autonom', 'flight', 'sophist', 'command', 'control', 'capabl', 'embed', 'softwar', 'defin', 'radio', '(sdrs)', 'enabl', 'flexibl', 'deploy', 'novel', 'commun', 'network', 'protocol', 'contrast', 'exist', 'airborn', 'network', 'testb', 'reli', 'standard', 'inflex', 'wireless', 'technolog', 'zigbe', 'drone', 'design', 'emphasi', 'modular', 'extens', 'built', 'around', 'popular', 'open', 'sourc', 'project', 'standard', 'develop', 'research', 'hobbi', 'commun', 'make', 'drone', 'highli', 'customiz', 'also', 'simplifi', 'adopt', 'paper', 'describ', 'drone', 'hardwar', 'softwar', 'architectur']",14
853,http://arxiv.org/abs/1509.08690,Kempe's Universality Theorem for Rational Space Curves,"['kemp', 'univers', 'theorem', 'ration', 'space', 'curv', 'prove', 'everi', 'bound', 'ration', 'space', 'curv', 'degre', 'circular', 'drawn', 'linkag', 'revolut', 'joint', 'proof', 'base', 'ingredi', 'first', 'factor', 'theori', 'motion', 'polynomi', 'second', 'construct', 'motion', 'polynomi', 'minimum', 'degre', 'given', 'orbit', 'proof', 'also', 'give', 'explic', 'construct', 'linkag']",13
854,http://arxiv.org/abs/1509.08764,On the Min-cost Traveling Salesman Problem with Drone,"['cost', 'travel', 'salesman', 'problem', 'drone', 'past', 'year', 'unman', 'aerial', 'vehicl', '(uav)', 'also', 'known', 'drone', 'adopt', 'part', 'logist', 'method', 'commerci', 'sector', 'call', 'last', 'mile', 'deliveri', 'novel', 'approach']",10
855,http://arxiv.org/abs/1509.08892,A data-dependent weighted LASSO under Poisson noise,"['data', 'depend', 'weight', 'lasso', 'poisson', 'nois', 'spars', 'linear', 'invers', 'problem', 'appear', 'varieti', 'set', 'often', 'nois', 'contamin', 'observ', 'cannot', 'accur', 'describ', 'bound', 'aris', 'gaussian', 'distribut', 'poisson', 'observ', 'particular', 'featur', 'sever', 'real', 'world', 'applic', 'previou', 'work', 'spars', 'poisson', 'invers', 'problem', 'encount', 'sever', 'limit', 'technic', 'hurdl', 'paper', 'describ', 'novel', 'altern', 'analysi', 'approach', 'spars', 'poisson', 'invers', 'problem', 'sidestep', 'technic', 'challeng', 'previou', 'work', 'admit', 'estim', 'readili', 'comput', 'use', 'shelf', 'lasso', 'algorithm', 'hint', 'gener', 'framework', 'broad', 'class', 'nois', 'spars', 'linear', 'invers', 'problem', 'heart', 'approach', 'lie', 'weight', 'lasso', 'estim', 'data', 'depend', 'weight', 'base', 'poisson', 'concentr', 'inequ', 'unlik', 'previou', 'analys', 'weight', 'lasso', 'propos', 'analysi', 'depend', 'condit', 'check', 'shown', 'hold', 'gener', 'set', 'high', 'probabl']",4
